Return,Volatility,Sharpe,Weight_TSLA,Weight_BND,Weight_SPY
0.09784379930549039,0.10678966224539611,0.5416610380559953,0.031144310287384618,0.45132775675503317,0.5175279329575823
0.06679569829331791,0.07356249019253298,0.36425762944112283,0.02196549463616656,0.6781102803876548,0.29992422497617865
0.26234008455546987,0.2931973871194203,0.7583290108411164,0.4271318322326862,0.11543799336842231,0.4574301743988915
0.14662118028484533,0.16604387623715006,0.6421265433033193,0.264708404049307,0.6411627556559906,0.09412884029470253
0.2107272922605341,0.22524072858203942,0.7579770023623863,0.24728688317266048,0.08227288709016342,0.6704402297371761
0.27790793455255774,0.31720238337132356,0.75001937887099,0.4886962872458921,0.1436788573369964,0.3676248554171115
0.24117546137256005,0.27487581409892453,0.7318776372960896,0.4296480453912914,0.2918923928457086,0.278459561763
0.19575460125462146,0.20868953674229182,0.7463460012705904,0.19628146327641086,0.07555995203513569,0.7281585846884535
0.25129832232819355,0.2938188424697462,0.7191449008242227,0.4808514544988035,0.338096014571531,0.18105253092966545
0.15341849087494663,0.16032339874246163,0.7074356691822536,0.17705922536369068,0.3680802575121505,0.45486051712415887
0.22138268082066276,0.24960410750810788,0.7266814742412478,0.38418747371655193,0.33775560935290855,0.27805691693053947
0.14954237988402863,0.1645385374153865,0.665755157452767,0.07352816882029584,0.14124397813637565,0.7852278530433285
0.4048145986366919,0.49638253722555675,0.7349464803410676,0.8456715151090032,0.012825382377844476,0.14150310251315235
0.39149790581542687,0.47527174625606977,0.7395724837092351,0.8000056013634095,0.006102915798082889,0.19389148283850766
0.18871253246174222,0.20534427179785966,0.7242107664348895,0.2899379780506783,0.36558108600084194,0.34448093594847984
0.12807777719495653,0.13704939367768829,0.6426717757110051,0.19107929160191967,0.6067825394210952,0.2021381689769852
0.14897382296928718,0.15622933668426348,0.6975247113128388,0.18901839168079748,0.43362242066335754,0.3773591876558449
0.23173930267889636,0.2630515294888091,0.7289039643734648,0.4092357155327157,0.316899745342,0.27386453912528413
0.1213378906734271,0.12503734682783774,0.650508769875133,0.12892331160353598,0.5060822690948662,0.3649944193015978
0.11612947129462531,0.12138077711719143,0.6271954513944442,0.1515371456135033,0.6043176262605133,0.2441452281259834
0.2297264649841181,0.2569426894882485,0.7383999340942347,0.3848351630638461,0.2722776458716602,0.3428871910644938
0.19777301802837888,0.21797793107680405,0.7238027136462172,0.31973176459723046,0.36697350745656193,0.31329472794620766
0.11984138464441214,0.12600345683173084,0.6336443987487975,0.16291054485698794,0.6028132895204245,0.23427616562258755
0.05843382705674914,0.06554343942424772,0.2812459525877363,0.028711768586382396,0.76215976203334,0.20912846938027757
0.20584263560556526,0.2275598836682118,0.7287867832072199,0.33477193732449145,0.33956680613647683,0.3256612565390318
0.23016687261581747,0.24772451311637772,0.7676546427461524,0.28171790534265906,0.011763618224270573,0.7065184764330703
0.14961429192795717,0.15644972767008103,0.700635875564515,0.1815525130615005,0.40986713858994034,0.4085803483485591
0.2929248363821983,0.3431887169522622,0.7369847080881168,0.5565926550736311,0.1921292777823971,0.25127806714397183
0.3120667977036099,0.3764094156443597,0.7227948781192681,0.6363394009773832,0.2369419220984685,0.1267186769241482
0.16996670436328268,0.18321223523246036,0.7093778655032533,0.25436494562436046,0.4276659811690077,0.31796907320663187
0.2726789999392543,0.30537061539386345,0.7619560894526399,0.4445805744959605,0.07578622031270568,0.4796332051913339
